application_date,segment,branch_id,state,zone,case_count
29/11/17,1,100,UTTAR PRADESH,EAST,0
30/11/17,1,100,UTTAR PRADESH,EAST,0
01/12/17,1,100,UTTAR PRADESH,EAST,0
02/12/17,1,100,UTTAR PRADESH,EAST,0
03/12/17,1,100,UTTAR PRADESH,EAST,0
04/12/17,1,100,UTTAR PRADESH,EAST,0
05/12/17,1,100,UTTAR PRADESH,EAST,0
06/12/17,1,100,UTTAR PRADESH,EAST,0
07/12/17,1,100,UTTAR PRADESH,EAST,0
08/12/17,1,100,UTTAR PRADESH,EAST,0
09/12/17,1,100,UTTAR PRADESH,EAST,0
10/12/17,1,100,UTTAR PRADESH,EAST,0
11/12/17,1,100,UTTAR PRADESH,EAST,0
12/12/17,1,100,UTTAR PRADESH,EAST,0
13/12/17,1,100,UTTAR PRADESH,EAST,0
14/12/17,1,100,UTTAR PRADESH,EAST,0
15/12/17,1,100,UTTAR PRADESH,EAST,0
16/12/17,1,100,UTTAR PRADESH,EAST,0
17/12/17,1,100,UTTAR PRADESH,EAST,0
18/12/17,1,100,UTTAR PRADESH,EAST,0
19/12/17,1,100,UTTAR PRADESH,EAST,0
20/12/17,1,100,UTTAR PRADESH,EAST,0
21/12/17,1,100,UTTAR PRADESH,EAST,0
22/12/17,1,100,UTTAR PRADESH,EAST,0
23/12/17,1,100,UTTAR PRADESH,EAST,0
24/12/17,1,100,UTTAR PRADESH,EAST,0
25/12/17,1,100,UTTAR PRADESH,EAST,0
26/12/17,1,100,UTTAR PRADESH,EAST,0
27/12/17,1,100,UTTAR PRADESH,EAST,0
28/12/17,1,100,UTTAR PRADESH,EAST,0
29/12/17,1,100,UTTAR PRADESH,EAST,0
30/12/17,1,100,UTTAR PRADESH,EAST,0
31/12/17,1,100,UTTAR PRADESH,EAST,0
01/01/18,1,100,UTTAR PRADESH,EAST,0
02/01/18,1,100,UTTAR PRADESH,EAST,0
03/01/18,1,100,UTTAR PRADESH,EAST,0
04/01/18,1,100,UTTAR PRADESH,EAST,0
05/01/18,1,100,UTTAR PRADESH,EAST,0
06/01/18,1,100,UTTAR PRADESH,EAST,0
08/01/18,1,100,UTTAR PRADESH,EAST,0
09/01/18,1,100,UTTAR PRADESH,EAST,0
10/01/18,1,100,UTTAR PRADESH,EAST,0
11/01/18,1,100,UTTAR PRADESH,EAST,0
12/01/18,1,100,UTTAR PRADESH,EAST,0
13/01/18,1,100,UTTAR PRADESH,EAST,0
14/01/18,1,100,UTTAR PRADESH,EAST,0
15/01/18,1,100,UTTAR PRADESH,EAST,0
16/01/18,1,100,UTTAR PRADESH,EAST,0
17/01/18,1,100,UTTAR PRADESH,EAST,0
18/01/18,1,100,UTTAR PRADESH,EAST,0
19/01/18,1,100,UTTAR PRADESH,EAST,0
20/01/18,1,100,UTTAR PRADESH,EAST,0
21/01/18,1,100,UTTAR PRADESH,EAST,0
22/01/18,1,100,UTTAR PRADESH,EAST,0
23/01/18,1,100,UTTAR PRADESH,EAST,0
24/01/18,1,100,UTTAR PRADESH,EAST,0
25/01/18,1,100,UTTAR PRADESH,EAST,0
26/01/18,1,100,UTTAR PRADESH,EAST,0
27/01/18,1,100,UTTAR PRADESH,EAST,0
28/01/18,1,100,UTTAR PRADESH,EAST,0
29/01/18,1,100,UTTAR PRADESH,EAST,0
30/01/18,1,100,UTTAR PRADESH,EAST,0
31/01/18,1,100,UTTAR PRADESH,EAST,0
01/02/18,1,100,UTTAR PRADESH,EAST,0
02/02/18,1,100,UTTAR PRADESH,EAST,0
03/02/18,1,100,UTTAR PRADESH,EAST,0
05/02/18,1,100,UTTAR PRADESH,EAST,0
06/02/18,1,100,UTTAR PRADESH,EAST,0
07/02/18,1,100,UTTAR PRADESH,EAST,0
08/02/18,1,100,UTTAR PRADESH,EAST,0
09/02/18,1,100,UTTAR PRADESH,EAST,0
10/02/18,1,100,UTTAR PRADESH,EAST,0
11/02/18,1,100,UTTAR PRADESH,EAST,0
12/02/18,1,100,UTTAR PRADESH,EAST,0
13/02/18,1,100,UTTAR PRADESH,EAST,0
14/02/18,1,100,UTTAR PRADESH,EAST,0
15/02/18,1,100,UTTAR PRADESH,EAST,0
16/02/18,1,100,UTTAR PRADESH,EAST,0
17/02/18,1,100,UTTAR PRADESH,EAST,0
18/02/18,1,100,UTTAR PRADESH,EAST,0
19/02/18,1,100,UTTAR PRADESH,EAST,0
20/02/18,1,100,UTTAR PRADESH,EAST,0
21/02/18,1,100,UTTAR PRADESH,EAST,0
22/02/18,1,100,UTTAR PRADESH,EAST,0
23/02/18,1,100,UTTAR PRADESH,EAST,0
24/02/18,1,100,UTTAR PRADESH,EAST,0
25/02/18,1,100,UTTAR PRADESH,EAST,0
26/02/18,1,100,UTTAR PRADESH,EAST,0
27/02/18,1,100,UTTAR PRADESH,EAST,0
28/02/18,1,100,UTTAR PRADESH,EAST,0
01/03/18,1,100,UTTAR PRADESH,EAST,0
03/03/18,1,100,UTTAR PRADESH,EAST,0
05/03/18,1,100,UTTAR PRADESH,EAST,0
06/03/18,1,100,UTTAR PRADESH,EAST,0
07/03/18,1,100,UTTAR PRADESH,EAST,0
08/03/18,1,100,UTTAR PRADESH,EAST,0
09/03/18,1,100,UTTAR PRADESH,EAST,0
10/03/18,1,100,UTTAR PRADESH,EAST,0
11/03/18,1,100,UTTAR PRADESH,EAST,0
12/03/18,1,100,UTTAR PRADESH,EAST,0
13/03/18,1,100,UTTAR PRADESH,EAST,0
14/03/18,1,100,UTTAR PRADESH,EAST,0
15/03/18,1,100,UTTAR PRADESH,EAST,0
16/03/18,1,100,UTTAR PRADESH,EAST,0
17/03/18,1,100,UTTAR PRADESH,EAST,0
18/03/18,1,100,UTTAR PRADESH,EAST,0
19/03/18,1,100,UTTAR PRADESH,EAST,0
20/03/18,1,100,UTTAR PRADESH,EAST,0
21/03/18,1,100,UTTAR PRADESH,EAST,0
22/03/18,1,100,UTTAR PRADESH,EAST,0
23/03/18,1,100,UTTAR PRADESH,EAST,0
24/03/18,1,100,UTTAR PRADESH,EAST,0
25/03/18,1,100,UTTAR PRADESH,EAST,0
26/03/18,1,100,UTTAR PRADESH,EAST,0
27/03/18,1,100,UTTAR PRADESH,EAST,0
28/03/18,1,100,UTTAR PRADESH,EAST,0
29/03/18,1,100,UTTAR PRADESH,EAST,0
30/03/18,1,100,UTTAR PRADESH,EAST,0
31/03/18,1,100,UTTAR PRADESH,EAST,0
01/04/18,1,100,UTTAR PRADESH,EAST,0
02/04/18,1,100,UTTAR PRADESH,EAST,0
03/04/18,1,100,UTTAR PRADESH,EAST,0
04/04/18,1,100,UTTAR PRADESH,EAST,0
05/04/18,1,100,UTTAR PRADESH,EAST,0
06/04/18,1,100,UTTAR PRADESH,EAST,0
07/04/18,1,100,UTTAR PRADESH,EAST,0
08/04/18,1,100,UTTAR PRADESH,EAST,0
09/04/18,1,100,UTTAR PRADESH,EAST,0
10/04/18,1,100,UTTAR PRADESH,EAST,0
11/04/18,1,100,UTTAR PRADESH,EAST,0
12/04/18,1,100,UTTAR PRADESH,EAST,0
13/04/18,1,100,UTTAR PRADESH,EAST,0
14/04/18,1,100,UTTAR PRADESH,EAST,0
15/04/18,1,100,UTTAR PRADESH,EAST,0
16/04/18,1,100,UTTAR PRADESH,EAST,0
17/04/18,1,100,UTTAR PRADESH,EAST,0
18/04/18,1,100,UTTAR PRADESH,EAST,0
19/04/18,1,100,UTTAR PRADESH,EAST,0
20/04/18,1,100,UTTAR PRADESH,EAST,0
21/04/18,1,100,UTTAR PRADESH,EAST,0
22/04/18,1,100,UTTAR PRADESH,EAST,0
23/04/18,1,100,UTTAR PRADESH,EAST,0
24/04/18,1,100,UTTAR PRADESH,EAST,0
25/04/18,1,100,UTTAR PRADESH,EAST,0
26/04/18,1,100,UTTAR PRADESH,EAST,0
27/04/18,1,100,UTTAR PRADESH,EAST,0
28/04/18,1,100,UTTAR PRADESH,EAST,0
29/04/18,1,100,UTTAR PRADESH,EAST,0
30/04/18,1,100,UTTAR PRADESH,EAST,0
01/05/18,1,100,UTTAR PRADESH,EAST,0
02/05/18,1,100,UTTAR PRADESH,EAST,0
03/05/18,1,100,UTTAR PRADESH,EAST,0
04/05/18,1,100,UTTAR PRADESH,EAST,0
05/05/18,1,100,UTTAR PRADESH,EAST,0
06/05/18,1,100,UTTAR PRADESH,EAST,0
07/05/18,1,100,UTTAR PRADESH,EAST,0
08/05/18,1,100,UTTAR PRADESH,EAST,0
09/05/18,1,100,UTTAR PRADESH,EAST,0
10/05/18,1,100,UTTAR PRADESH,EAST,0
11/05/18,1,100,UTTAR PRADESH,EAST,0
12/05/18,1,100,UTTAR PRADESH,EAST,0
13/05/18,1,100,UTTAR PRADESH,EAST,0
14/05/18,1,100,UTTAR PRADESH,EAST,0
15/05/18,1,100,UTTAR PRADESH,EAST,0
16/05/18,1,100,UTTAR PRADESH,EAST,0
17/05/18,1,100,UTTAR PRADESH,EAST,0
18/05/18,1,100,UTTAR PRADESH,EAST,0
19/05/18,1,100,UTTAR PRADESH,EAST,0
20/05/18,1,100,UTTAR PRADESH,EAST,0
21/05/18,1,100,UTTAR PRADESH,EAST,0
22/05/18,1,100,UTTAR PRADESH,EAST,0
23/05/18,1,100,UTTAR PRADESH,EAST,0
24/05/18,1,100,UTTAR PRADESH,EAST,0
25/05/18,1,100,UTTAR PRADESH,EAST,0
26/05/18,1,100,UTTAR PRADESH,EAST,0
27/05/18,1,100,UTTAR PRADESH,EAST,0
28/05/18,1,100,UTTAR PRADESH,EAST,0
29/05/18,1,100,UTTAR PRADESH,EAST,0
30/05/18,1,100,UTTAR PRADESH,EAST,0
31/05/18,1,100,UTTAR PRADESH,EAST,0
01/06/18,1,100,UTTAR PRADESH,EAST,0
02/06/18,1,100,UTTAR PRADESH,EAST,0
03/06/18,1,100,UTTAR PRADESH,EAST,0
04/06/18,1,100,UTTAR PRADESH,EAST,0
05/06/18,1,100,UTTAR PRADESH,EAST,0
06/06/18,1,100,UTTAR PRADESH,EAST,0
07/06/18,1,100,UTTAR PRADESH,EAST,0
08/06/18,1,100,UTTAR PRADESH,EAST,0
09/06/18,1,100,UTTAR PRADESH,EAST,0
10/06/18,1,100,UTTAR PRADESH,EAST,0
11/06/18,1,100,UTTAR PRADESH,EAST,0
12/06/18,1,100,UTTAR PRADESH,EAST,0
13/06/18,1,100,UTTAR PRADESH,EAST,0
14/06/18,1,100,UTTAR PRADESH,EAST,0
15/06/18,1,100,UTTAR PRADESH,EAST,1
16/06/18,1,100,UTTAR PRADESH,EAST,0
17/06/18,1,100,UTTAR PRADESH,EAST,0
18/06/18,1,100,UTTAR PRADESH,EAST,2
19/06/18,1,100,UTTAR PRADESH,EAST,0
20/06/18,1,100,UTTAR PRADESH,EAST,0
21/06/18,1,100,UTTAR PRADESH,EAST,0
22/06/18,1,100,UTTAR PRADESH,EAST,0
23/06/18,1,100,UTTAR PRADESH,EAST,0
24/06/18,1,100,UTTAR PRADESH,EAST,0
25/06/18,1,100,UTTAR PRADESH,EAST,0
26/06/18,1,100,UTTAR PRADESH,EAST,0
27/06/18,1,100,UTTAR PRADESH,EAST,1
28/06/18,1,100,UTTAR PRADESH,EAST,0
29/06/18,1,100,UTTAR PRADESH,EAST,1
30/06/18,1,100,UTTAR PRADESH,EAST,0
01/07/18,1,100,UTTAR PRADESH,EAST,0
02/07/18,1,100,UTTAR PRADESH,EAST,0
03/07/18,1,100,UTTAR PRADESH,EAST,1
04/07/18,1,100,UTTAR PRADESH,EAST,0
05/07/18,1,100,UTTAR PRADESH,EAST,1
06/07/18,1,100,UTTAR PRADESH,EAST,1
07/07/18,1,100,UTTAR PRADESH,EAST,0
08/07/18,1,100,UTTAR PRADESH,EAST,0
09/07/18,1,100,UTTAR PRADESH,EAST,1
10/07/18,1,100,UTTAR PRADESH,EAST,0
11/07/18,1,100,UTTAR PRADESH,EAST,1
12/07/18,1,100,UTTAR PRADESH,EAST,0
13/07/18,1,100,UTTAR PRADESH,EAST,0
14/07/18,1,100,UTTAR PRADESH,EAST,0
15/07/18,1,100,UTTAR PRADESH,EAST,1
16/07/18,1,100,UTTAR PRADESH,EAST,1
17/07/18,1,100,UTTAR PRADESH,EAST,0
18/07/18,1,100,UTTAR PRADESH,EAST,1
19/07/18,1,100,UTTAR PRADESH,EAST,4
20/07/18,1,100,UTTAR PRADESH,EAST,1
21/07/18,1,100,UTTAR PRADESH,EAST,2
22/07/18,1,100,UTTAR PRADESH,EAST,0
23/07/18,1,100,UTTAR PRADESH,EAST,2
24/07/18,1,100,UTTAR PRADESH,EAST,2
25/07/18,1,100,UTTAR PRADESH,EAST,0
26/07/18,1,100,UTTAR PRADESH,EAST,1
27/07/18,1,100,UTTAR PRADESH,EAST,2
28/07/18,1,100,UTTAR PRADESH,EAST,0
29/07/18,1,100,UTTAR PRADESH,EAST,2
30/07/18,1,100,UTTAR PRADESH,EAST,2
31/07/18,1,100,UTTAR PRADESH,EAST,4
01/08/18,1,100,UTTAR PRADESH,EAST,2
02/08/18,1,100,UTTAR PRADESH,EAST,0
03/08/18,1,100,UTTAR PRADESH,EAST,2
04/08/18,1,100,UTTAR PRADESH,EAST,1
05/08/18,1,100,UTTAR PRADESH,EAST,1
06/08/18,1,100,UTTAR PRADESH,EAST,4
07/08/18,1,100,UTTAR PRADESH,EAST,1
08/08/18,1,100,UTTAR PRADESH,EAST,3
09/08/18,1,100,UTTAR PRADESH,EAST,4
10/08/18,1,100,UTTAR PRADESH,EAST,3
11/08/18,1,100,UTTAR PRADESH,EAST,3
12/08/18,1,100,UTTAR PRADESH,EAST,4
13/08/18,1,100,UTTAR PRADESH,EAST,1
14/08/18,1,100,UTTAR PRADESH,EAST,3
15/08/18,1,100,UTTAR PRADESH,EAST,0
16/08/18,1,100,UTTAR PRADESH,EAST,6
17/08/18,1,100,UTTAR PRADESH,EAST,8
18/08/18,1,100,UTTAR PRADESH,EAST,6
19/08/18,1,100,UTTAR PRADESH,EAST,7
20/08/18,1,100,UTTAR PRADESH,EAST,9
21/08/18,1,100,UTTAR PRADESH,EAST,4
22/08/18,1,100,UTTAR PRADESH,EAST,5
23/08/18,1,100,UTTAR PRADESH,EAST,7
24/08/18,1,100,UTTAR PRADESH,EAST,8
25/08/18,1,100,UTTAR PRADESH,EAST,5
26/08/18,1,100,UTTAR PRADESH,EAST,7
27/08/18,1,100,UTTAR PRADESH,EAST,3
28/08/18,1,100,UTTAR PRADESH,EAST,2
29/08/18,1,100,UTTAR PRADESH,EAST,4
30/08/18,1,100,UTTAR PRADESH,EAST,4
31/08/18,1,100,UTTAR PRADESH,EAST,10
01/09/18,1,100,UTTAR PRADESH,EAST,1
02/09/18,1,100,UTTAR PRADESH,EAST,0
03/09/18,1,100,UTTAR PRADESH,EAST,4
04/09/18,1,100,UTTAR PRADESH,EAST,8
05/09/18,1,100,UTTAR PRADESH,EAST,2
06/09/18,1,100,UTTAR PRADESH,EAST,8
07/09/18,1,100,UTTAR PRADESH,EAST,6
08/09/18,1,100,UTTAR PRADESH,EAST,3
09/09/18,1,100,UTTAR PRADESH,EAST,2
10/09/18,1,100,UTTAR PRADESH,EAST,5
11/09/18,1,100,UTTAR PRADESH,EAST,2
12/09/18,1,100,UTTAR PRADESH,EAST,4
13/09/18,1,100,UTTAR PRADESH,EAST,5
14/09/18,1,100,UTTAR PRADESH,EAST,5
15/09/18,1,100,UTTAR PRADESH,EAST,1
16/09/18,1,100,UTTAR PRADESH,EAST,2
17/09/18,1,100,UTTAR PRADESH,EAST,4
18/09/18,1,100,UTTAR PRADESH,EAST,4
19/09/18,1,100,UTTAR PRADESH,EAST,9
20/09/18,1,100,UTTAR PRADESH,EAST,4
21/09/18,1,100,UTTAR PRADESH,EAST,5
22/09/18,1,100,UTTAR PRADESH,EAST,1
23/09/18,1,100,UTTAR PRADESH,EAST,9
24/09/18,1,100,UTTAR PRADESH,EAST,4
25/09/18,1,100,UTTAR PRADESH,EAST,4
26/09/18,1,100,UTTAR PRADESH,EAST,0
27/09/18,1,100,UTTAR PRADESH,EAST,2
28/09/18,1,100,UTTAR PRADESH,EAST,2
29/09/18,1,100,UTTAR PRADESH,EAST,4
30/09/18,1,100,UTTAR PRADESH,EAST,5
01/10/18,1,100,UTTAR PRADESH,EAST,1
02/10/18,1,100,UTTAR PRADESH,EAST,0
03/10/18,1,100,UTTAR PRADESH,EAST,2
04/10/18,1,100,UTTAR PRADESH,EAST,1
05/10/18,1,100,UTTAR PRADESH,EAST,5
06/10/18,1,100,UTTAR PRADESH,EAST,1
07/10/18,1,100,UTTAR PRADESH,EAST,6
08/10/18,1,100,UTTAR PRADESH,EAST,4
09/10/18,1,100,UTTAR PRADESH,EAST,8
10/10/18,1,100,UTTAR PRADESH,EAST,15
11/10/18,1,100,UTTAR PRADESH,EAST,19
12/10/18,1,100,UTTAR PRADESH,EAST,16
13/10/18,1,100,UTTAR PRADESH,EAST,12
14/10/18,1,100,UTTAR PRADESH,EAST,15
15/10/18,1,100,UTTAR PRADESH,EAST,15
16/10/18,1,100,UTTAR PRADESH,EAST,13
17/10/18,1,100,UTTAR PRADESH,EAST,21
18/10/18,1,100,UTTAR PRADESH,EAST,19
19/10/18,1,100,UTTAR PRADESH,EAST,7
20/10/18,1,100,UTTAR PRADESH,EAST,6
21/10/18,1,100,UTTAR PRADESH,EAST,12
22/10/18,1,100,UTTAR PRADESH,EAST,18
23/10/18,1,100,UTTAR PRADESH,EAST,9
24/10/18,1,100,UTTAR PRADESH,EAST,12
25/10/18,1,100,UTTAR PRADESH,EAST,13
26/10/18,1,100,UTTAR PRADESH,EAST,18
27/10/18,1,100,UTTAR PRADESH,EAST,4
28/10/18,1,100,UTTAR PRADESH,EAST,22
29/10/18,1,100,UTTAR PRADESH,EAST,19
30/10/18,1,100,UTTAR PRADESH,EAST,12
31/10/18,1,100,UTTAR PRADESH,EAST,78
01/11/18,1,100,UTTAR PRADESH,EAST,1
02/11/18,1,100,UTTAR PRADESH,EAST,0
03/11/18,1,100,UTTAR PRADESH,EAST,35
04/11/18,1,100,UTTAR PRADESH,EAST,90
05/11/18,1,100,UTTAR PRADESH,EAST,68
06/11/18,1,100,UTTAR PRADESH,EAST,47
07/11/18,1,100,UTTAR PRADESH,EAST,26
08/11/18,1,100,UTTAR PRADESH,EAST,0
09/11/18,1,100,UTTAR PRADESH,EAST,17
10/11/18,1,100,UTTAR PRADESH,EAST,11
11/11/18,1,100,UTTAR PRADESH,EAST,18
12/11/18,1,100,UTTAR PRADESH,EAST,23
13/11/18,1,100,UTTAR PRADESH,EAST,19
14/11/18,1,100,UTTAR PRADESH,EAST,15
15/11/18,1,100,UTTAR PRADESH,EAST,12
16/11/18,1,100,UTTAR PRADESH,EAST,6
17/11/18,1,100,UTTAR PRADESH,EAST,3
18/11/18,1,100,UTTAR PRADESH,EAST,10
19/11/18,1,100,UTTAR PRADESH,EAST,26
20/11/18,1,100,UTTAR PRADESH,EAST,10
21/11/18,1,100,UTTAR PRADESH,EAST,8
22/11/18,1,100,UTTAR PRADESH,EAST,10
23/11/18,1,100,UTTAR PRADESH,EAST,15
24/11/18,1,100,UTTAR PRADESH,EAST,1
25/11/18,1,100,UTTAR PRADESH,EAST,7
26/11/18,1,100,UTTAR PRADESH,EAST,4
27/11/18,1,100,UTTAR PRADESH,EAST,16
28/11/18,1,100,UTTAR PRADESH,EAST,7
29/11/18,1,100,UTTAR PRADESH,EAST,11
30/11/18,1,100,UTTAR PRADESH,EAST,22
01/12/18,1,100,UTTAR PRADESH,EAST,4
02/12/18,1,100,UTTAR PRADESH,EAST,5
03/12/18,1,100,UTTAR PRADESH,EAST,8
04/12/18,1,100,UTTAR PRADESH,EAST,12
05/12/18,1,100,UTTAR PRADESH,EAST,8
06/12/18,1,100,UTTAR PRADESH,EAST,10
07/12/18,1,100,UTTAR PRADESH,EAST,8
08/12/18,1,100,UTTAR PRADESH,EAST,2
09/12/18,1,100,UTTAR PRADESH,EAST,10
10/12/18,1,100,UTTAR PRADESH,EAST,10
11/12/18,1,100,UTTAR PRADESH,EAST,12
12/12/18,1,100,UTTAR PRADESH,EAST,9
13/12/18,1,100,UTTAR PRADESH,EAST,8
14/12/18,1,100,UTTAR PRADESH,EAST,10
15/12/18,1,100,UTTAR PRADESH,EAST,1
16/12/18,1,100,UTTAR PRADESH,EAST,7
17/12/18,1,100,UTTAR PRADESH,EAST,12
18/12/18,1,100,UTTAR PRADESH,EAST,8
19/12/18,1,100,UTTAR PRADESH,EAST,16
20/12/18,1,100,UTTAR PRADESH,EAST,6
21/12/18,1,100,UTTAR PRADESH,EAST,11
22/12/18,1,100,UTTAR PRADESH,EAST,5
23/12/18,1,100,UTTAR PRADESH,EAST,12
24/12/18,1,100,UTTAR PRADESH,EAST,14
25/12/18,1,100,UTTAR PRADESH,EAST,16
26/12/18,1,100,UTTAR PRADESH,EAST,6
27/12/18,1,100,UTTAR PRADESH,EAST,11
28/12/18,1,100,UTTAR PRADESH,EAST,11
29/12/18,1,100,UTTAR PRADESH,EAST,12
30/12/18,1,100,UTTAR PRADESH,EAST,17
31/12/18,1,100,UTTAR PRADESH,EAST,40
01/01/19,1,100,UTTAR PRADESH,EAST,0
02/01/19,1,100,UTTAR PRADESH,EAST,24
03/01/19,1,100,UTTAR PRADESH,EAST,18
04/01/19,1,100,UTTAR PRADESH,EAST,14
05/01/19,1,100,UTTAR PRADESH,EAST,5
06/01/19,1,100,UTTAR PRADESH,EAST,13
07/01/19,1,100,UTTAR PRADESH,EAST,11
08/01/19,1,100,UTTAR PRADESH,EAST,11
09/01/19,1,100,UTTAR PRADESH,EAST,8
10/01/19,1,100,UTTAR PRADESH,EAST,12
11/01/19,1,100,UTTAR PRADESH,EAST,14
12/01/19,1,100,UTTAR PRADESH,EAST,7
13/01/19,1,100,UTTAR PRADESH,EAST,4
14/01/19,1,100,UTTAR PRADESH,EAST,12
15/01/19,1,100,UTTAR PRADESH,EAST,13
16/01/19,1,100,UTTAR PRADESH,EAST,10
17/01/19,1,100,UTTAR PRADESH,EAST,11
18/01/19,1,100,UTTAR PRADESH,EAST,17
19/01/19,1,100,UTTAR PRADESH,EAST,3
20/01/19,1,100,UTTAR PRADESH,EAST,10
21/01/19,1,100,UTTAR PRADESH,EAST,15
22/01/19,1,100,UTTAR PRADESH,EAST,11
23/01/19,1,100,UTTAR PRADESH,EAST,8
24/01/19,1,100,UTTAR PRADESH,EAST,8
25/01/19,1,100,UTTAR PRADESH,EAST,8
26/01/19,1,100,UTTAR PRADESH,EAST,0
27/01/19,1,100,UTTAR PRADESH,EAST,6
28/01/19,1,100,UTTAR PRADESH,EAST,8
29/01/19,1,100,UTTAR PRADESH,EAST,8
30/01/19,1,100,UTTAR PRADESH,EAST,11
31/01/19,1,100,UTTAR PRADESH,EAST,20
01/02/19,1,100,UTTAR PRADESH,EAST,0
02/02/19,1,100,UTTAR PRADESH,EAST,5
03/02/19,1,100,UTTAR PRADESH,EAST,13
04/02/19,1,100,UTTAR PRADESH,EAST,16
05/02/19,1,100,UTTAR PRADESH,EAST,11
06/02/19,1,100,UTTAR PRADESH,EAST,15
07/02/19,1,100,UTTAR PRADESH,EAST,11
08/02/19,1,100,UTTAR PRADESH,EAST,9
09/02/19,1,100,UTTAR PRADESH,EAST,0
10/02/19,1,100,UTTAR PRADESH,EAST,11
11/02/19,1,100,UTTAR PRADESH,EAST,12
12/02/19,1,100,UTTAR PRADESH,EAST,12
13/02/19,1,100,UTTAR PRADESH,EAST,11
14/02/19,1,100,UTTAR PRADESH,EAST,9
15/02/19,1,100,UTTAR PRADESH,EAST,17
16/02/19,1,100,UTTAR PRADESH,EAST,7
17/02/19,1,100,UTTAR PRADESH,EAST,7
18/02/19,1,100,UTTAR PRADESH,EAST,13
19/02/19,1,100,UTTAR PRADESH,EAST,12
20/02/19,1,100,UTTAR PRADESH,EAST,10
21/02/19,1,100,UTTAR PRADESH,EAST,8
22/02/19,1,100,UTTAR PRADESH,EAST,8
23/02/19,1,100,UTTAR PRADESH,EAST,4
24/02/19,1,100,UTTAR PRADESH,EAST,11
25/02/19,1,100,UTTAR PRADESH,EAST,18
26/02/19,1,100,UTTAR PRADESH,EAST,8
27/02/19,1,100,UTTAR PRADESH,EAST,15
28/02/19,1,100,UTTAR PRADESH,EAST,12
01/03/19,1,100,UTTAR PRADESH,EAST,6
02/03/19,1,100,UTTAR PRADESH,EAST,0
03/03/19,1,100,UTTAR PRADESH,EAST,13
04/03/19,1,100,UTTAR PRADESH,EAST,21
05/03/19,1,100,UTTAR PRADESH,EAST,8
06/03/19,1,100,UTTAR PRADESH,EAST,13
07/03/19,1,100,UTTAR PRADESH,EAST,9
08/03/19,1,100,UTTAR PRADESH,EAST,5
09/03/19,1,100,UTTAR PRADESH,EAST,2
10/03/19,1,100,UTTAR PRADESH,EAST,8
11/03/19,1,100,UTTAR PRADESH,EAST,25
12/03/19,1,100,UTTAR PRADESH,EAST,9
13/03/19,1,100,UTTAR PRADESH,EAST,8
14/03/19,1,100,UTTAR PRADESH,EAST,10
15/03/19,1,100,UTTAR PRADESH,EAST,18
16/03/19,1,100,UTTAR PRADESH,EAST,7
17/03/19,1,100,UTTAR PRADESH,EAST,15
18/03/19,1,100,UTTAR PRADESH,EAST,17
19/03/19,1,100,UTTAR PRADESH,EAST,16
20/03/19,1,100,UTTAR PRADESH,EAST,20
21/03/19,1,100,UTTAR PRADESH,EAST,0
22/03/19,1,100,UTTAR PRADESH,EAST,1
23/03/19,1,100,UTTAR PRADESH,EAST,16
24/03/19,1,100,UTTAR PRADESH,EAST,19
25/03/19,1,100,UTTAR PRADESH,EAST,24
26/03/19,1,100,UTTAR PRADESH,EAST,4
27/03/19,1,100,UTTAR PRADESH,EAST,14
28/03/19,1,100,UTTAR PRADESH,EAST,11
29/03/19,1,100,UTTAR PRADESH,EAST,12
30/03/19,1,100,UTTAR PRADESH,EAST,11
31/03/19,1,100,UTTAR PRADESH,EAST,25
01/04/19,1,100,UTTAR PRADESH,EAST,0
02/04/19,1,100,UTTAR PRADESH,EAST,7
03/04/19,1,100,UTTAR PRADESH,EAST,18
04/04/19,1,100,UTTAR PRADESH,EAST,8
05/04/19,1,100,UTTAR PRADESH,EAST,16
06/04/19,1,100,UTTAR PRADESH,EAST,13
07/04/19,1,100,UTTAR PRADESH,EAST,23
08/04/19,1,100,UTTAR PRADESH,EAST,26
09/04/19,1,100,UTTAR PRADESH,EAST,11
10/04/19,1,100,UTTAR PRADESH,EAST,12
11/04/19,1,100,UTTAR PRADESH,EAST,16
12/04/19,1,100,UTTAR PRADESH,EAST,26
13/04/19,1,100,UTTAR PRADESH,EAST,10
14/04/19,1,100,UTTAR PRADESH,EAST,8
15/04/19,1,100,UTTAR PRADESH,EAST,16
16/04/19,1,100,UTTAR PRADESH,EAST,13
17/04/19,1,100,UTTAR PRADESH,EAST,11
18/04/19,1,100,UTTAR PRADESH,EAST,10
19/04/19,1,100,UTTAR PRADESH,EAST,18
20/04/19,1,100,UTTAR PRADESH,EAST,5
21/04/19,1,100,UTTAR PRADESH,EAST,16
22/04/19,1,100,UTTAR PRADESH,EAST,13
23/04/19,1,100,UTTAR PRADESH,EAST,11
24/04/19,1,100,UTTAR PRADESH,EAST,18
25/04/19,1,100,UTTAR PRADESH,EAST,12
26/04/19,1,100,UTTAR PRADESH,EAST,10
27/04/19,1,100,UTTAR PRADESH,EAST,7
28/04/19,1,100,UTTAR PRADESH,EAST,13
29/04/19,1,100,UTTAR PRADESH,EAST,0
30/04/19,1,100,UTTAR PRADESH,EAST,9
01/05/19,1,100,UTTAR PRADESH,EAST,8
02/05/19,1,100,UTTAR PRADESH,EAST,14
03/05/19,1,100,UTTAR PRADESH,EAST,17
